level,measure,contrast,layer,head,n,mean,median,sd,dz,n_pos,n_neg,p_sign,p_wilcoxon,p_perm,p_fwer,q_bh,mean_adj,dz_adj,p_perm_adj,p_fwer_adj,covariates_used
head,spectral_entropy_norm,control-benign,10,22,38.0,0.00013107061386108398,0.00010129809379577637,0.00010753555397968739,1.2188583612442017,34.0,4.0,6.038535502739251e-07,2.699380274862051e-09,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,10,23,38.0,0.00012393531505949795,0.00020521879196166992,0.0005812628078274429,0.2132173478603363,26.0,12.0,0.03355243967962451,0.08177967369556427,0.19556088782243553,0.9988002399520096,0.20186930355864313,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,10,24,38.0,0.00012669751595240086,0.00010016560554504395,0.00013062208017800003,0.969954788684845,36.0,2.0,5.398760549724102e-09,2.699380274862051e-09,0.0001999600079984003,0.0003999200159968006,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,10,25,38.0,0.0001676913962000981,0.00015494227409362793,0.00010927230323432013,1.5346194505691528,36.0,2.0,5.398760549724102e-09,1.8189894035458565e-10,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,10,26,38.0,0.00012068215437466279,9.968876838684082e-05,0.00011700532922986895,1.0314244031906128,33.0,5.0,4.255962267052382e-06,2.710294211283326e-08,0.0001999600079984003,0.0003999200159968006,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,10,27,38.0,0.00014949629257898778,0.000134199857711792,7.963623647810891e-05,1.8772395849227905,38.0,0.0,7.275957614183426e-12,7.275957614183426e-12,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,10,28,38.0,0.00020358750771265477,0.0001983642578125,0.0001426459348294884,1.4272226095199585,37.0,1.0,2.837623469531536e-10,1.4551915228366852e-11,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,10,29,38.0,0.00011171635560458526,0.00011566281318664551,0.00011446345160948113,0.9760002493858337,32.0,6.0,2.4342560209333897e-05,1.1492676094349008e-05,0.0001999600079984003,0.0003999200159968006,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,10,30,38.0,0.00011020585225196555,7.995963096618652e-05,9.401654097018763e-05,1.172196388244629,35.0,3.0,6.677873898297548e-08,1.8408172763884068e-09,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,10,31,38.0,0.00019200537644792348,0.00017127394676208496,0.00011149375495733693,1.7221177816390991,38.0,0.0,7.275957614183426e-12,7.275957614183426e-12,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,0,38.0,0.00010871102858800441,8.276104927062988e-05,7.211320917122066e-05,1.5075050592422485,38.0,0.0,7.275957614183426e-12,7.275957614183426e-12,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,1,38.0,0.00014014620683155954,0.00012770295143127441,9.010981739265844e-05,1.5552823543548584,36.0,2.0,5.398760549724102e-09,1.382431946694851e-10,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,2,38.0,0.00012084214540664107,0.00011071562767028809,6.814385415054858e-05,1.7733389139175415,38.0,0.0,7.275957614183426e-12,7.275957614183426e-12,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,3,38.0,0.0001241627469426021,0.00010582804679870605,8.140443242155015e-05,1.5252578258514404,37.0,1.0,2.837623469531536e-10,1.4551915228366852e-11,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,4,38.0,0.0001927645644173026,0.0001690685749053955,0.0001309209765167907,1.472373366355896,36.0,2.0,5.398760549724102e-09,1.0186340659856796e-10,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,5,38.0,0.00014820067735854536,0.00013151764869689941,0.00011443846597103402,1.2950249910354614,36.0,2.0,5.398760549724102e-09,1.8189894035458565e-10,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,6,38.0,0.00014021208335179836,0.00011813640594482422,8.96921701496467e-05,1.5632588863372803,37.0,1.0,2.837623469531536e-10,5.093170329928398e-11,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,7,38.0,0.00015709431318100542,0.0001392960548400879,0.00010257814574288204,1.5314598083496094,37.0,1.0,2.837623469531536e-10,1.4551915228366852e-11,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,8,38.0,0.00015577046724501997,0.00014963746070861816,9.679705544840544e-05,1.6092480421066284,36.0,2.0,5.398760549724102e-09,3.637978807091713e-11,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,9,38.0,0.00011798268678830937,0.00011354684829711914,0.0002551187644712627,0.46246182918548584,27.0,11.0,0.013852965261321515,0.005443072412163019,0.004799040191961607,0.28834233153369326,0.005205738513314286,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,10,38.0,0.00012255813635420054,9.79006290435791e-05,9.591948764864355e-05,1.2777187824249268,36.0,2.0,5.398760549724102e-09,6.577465683221817e-09,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,11,38.0,-0.00017869629664346576,-0.00016289949417114258,0.0002598235150799155,-0.6877602934837341,9.0,29.0,0.0016580525261815637,5.3966410632710904e-05,0.0001999600079984003,0.010197960407918417,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,12,38.0,9.033554670168087e-05,9.40859317779541e-05,0.00011765641102101654,0.7677910923957825,32.0,6.0,2.4342560209333897e-05,5.8272496971767396e-05,0.0001999600079984003,0.002599480103979204,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,13,38.0,9.351027983939275e-05,8.744001388549805e-05,0.00011777243344113231,0.793991208076477,30.0,8.0,0.0004719867429230362,6.65826300974004e-05,0.0001999600079984003,0.0015996800639872025,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,14,38.0,0.00013436298468150198,0.00012612342834472656,0.00013693299842998385,0.9812315702438354,32.0,6.0,2.4342560209333897e-05,6.32571754977107e-08,0.0001999600079984003,0.0003999200159968006,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,15,38.0,0.00019488837278913707,0.00015369057655334473,0.00012620513734873384,1.5442190170288086,37.0,1.0,2.837623469531536e-10,1.4551915228366852e-11,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,16,38.0,0.00019877050362993032,0.00018104910850524902,0.0001480144273955375,1.342913031578064,37.0,1.0,2.837623469531536e-10,2.1827872842550278e-11,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,17,38.0,0.00020487842266447842,0.0001748204231262207,0.00013799406588077545,1.4846900701522827,38.0,0.0,7.275957614183426e-12,7.275957614183426e-12,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,18,38.0,0.00013734948879573494,0.00012701749801635742,9.521890751784667e-05,1.442460298538208,36.0,2.0,5.398760549724102e-09,1.0186340659856796e-10,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,19,38.0,0.00015632572467438877,0.00012347102165222168,9.939353913068771e-05,1.5727956295013428,38.0,0.0,7.275957614183426e-12,7.275957614183426e-12,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,20,38.0,0.0001331301173195243,9.59634780883789e-05,0.00010505573300179094,1.2672332525253296,38.0,0.0,7.275957614183426e-12,7.275957614183426e-12,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,21,38.0,0.0001789582456694916,0.00016960501670837402,8.8556669652462e-05,2.0208330154418945,38.0,0.0,7.275957614183426e-12,7.275957614183426e-12,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,22,38.0,0.00014348876720760018,0.00012832880020141602,9.264243999496102e-05,1.548844814300537,37.0,1.0,2.837623469531536e-10,1.4551915228366852e-11,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,23,38.0,0.00017798261251300573,0.00018322467803955078,0.00010739873687271029,1.6572133302688599,36.0,2.0,5.398760549724102e-09,3.637978807091713e-11,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,24,38.0,0.00019626083667390049,0.00016105175018310547,0.00011418225039960817,1.7188384532928467,38.0,0.0,7.275957614183426e-12,7.736703366845177e-08,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,25,38.0,0.00011895675561390817,0.00011274218559265137,7.384434866253287e-05,1.6109120845794678,37.0,1.0,2.837623469531536e-10,1.4551915228366852e-11,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,26,38.0,0.00012425999739207327,0.0001176297664642334,6.284142000367865e-05,1.9773582220077515,38.0,0.0,7.275957614183426e-12,7.275957614183426e-12,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,27,38.0,0.00016728200716897845,0.00014862418174743652,0.00012603816867340356,1.3272329568862915,37.0,1.0,2.837623469531536e-10,1.0186340659856796e-10,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,28,38.0,0.00018729660951066762,0.00017449259757995605,0.000108984655526001,1.7185595035552979,38.0,0.0,7.275957614183426e-12,7.275957614183426e-12,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,29,38.0,0.00015217535838019103,0.00014644861221313477,0.00013259977276902646,1.1476291418075562,36.0,2.0,5.398760549724102e-09,2.699380274862051e-09,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,30,38.0,0.00018844949954655021,0.00018283724784851074,0.00012865675671491772,1.4647462368011475,36.0,2.0,5.398760549724102e-09,1.8189894035458565e-10,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,11,31,38.0,0.00017973623471334577,0.00017067790031433105,0.00010914961603702977,1.6466959714889526,37.0,1.0,2.837623469531536e-10,5.093170329928398e-11,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,12,0,38.0,8.858190994942561e-05,0.0001767575740814209,0.000582813925575465,0.15199004113674164,25.0,13.0,0.07295138851623051,0.204379603266716,0.35812837432513495,1.0,0.3652624056861934,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,12,1,38.0,0.00013240387488622218,0.00011539459228515625,7.506107067456469e-05,1.763948678970337,38.0,0.0,7.275957614183426e-12,7.275957614183426e-12,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,12,2,38.0,0.0001365260104648769,9.891390800476074e-05,0.00016161659732460976,0.8447524309158325,31.0,7.0,0.00011616700794547796,1.1170559446327388e-06,0.0001999600079984003,0.0007998400319936012,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,12,3,38.0,0.00017242682224605232,0.000179976224899292,0.00023520365357398987,0.7330958247184753,31.0,7.0,0.00011616700794547796,0.00011373990128049627,0.0001999600079984003,0.004999000199960008,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,12,4,38.0,0.00017223860777448863,0.00015944242477416992,8.928020542953163e-05,1.9291914701461792,38.0,0.0,7.275957614183426e-12,7.275957614183426e-12,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,12,5,38.0,0.00017580704297870398,0.00014761090278625488,0.00010058713087346405,1.7478084564208984,38.0,0.0,7.275957614183426e-12,7.275957614183426e-12,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,12,6,38.0,0.00014309036487247795,0.00011602044105529785,8.735458686714992e-05,1.6380406618118286,38.0,0.0,7.275957614183426e-12,7.733653717423294e-08,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,12,7,38.0,0.00019121484365314245,0.00015148520469665527,0.00011424374679336324,1.673744559288025,38.0,0.0,7.275957614183426e-12,7.275957614183426e-12,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,12,8,38.0,0.00017479376401752234,0.00014957785606384277,0.00012950065138284117,1.3497519493103027,36.0,2.0,5.398760549724102e-09,9.968061931431293e-10,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,12,9,38.0,0.00010860593465622514,0.00010481476783752441,0.00014565982564818114,0.7456135153770447,29.0,9.0,0.0016580525261815637,7.882281352067366e-05,0.0001999600079984003,0.003999200159968006,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,12,10,38.0,0.0001385290379403159,0.00013214349746704102,7.504762470489368e-05,1.845881700515747,37.0,1.0,2.837623469531536e-10,1.4551915228366852e-11,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,12,11,38.0,0.00017075319192372262,0.00015628337860107422,9.510102972853929e-05,1.7954925298690796,37.0,1.0,2.837623469531536e-10,2.1827872842550278e-11,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,12,12,38.0,0.00010431126429466531,9.864568710327148e-05,8.521025301888585e-05,1.224163293838501,33.0,5.0,4.255962267052382e-06,7.777998689562082e-09,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,12,13,38.0,0.00019143757526762784,0.00013756752014160156,0.0003061987808905542,0.6252068281173706,31.0,7.0,0.00011616700794547796,0.00011373990128049627,0.0007998400319936012,0.029194161167766446,0.0008806840782381158,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,12,14,38.0,0.00012666928523685783,0.00010114908218383789,9.003408922581002e-05,1.406903624534607,37.0,1.0,2.837623469531536e-10,1.4551915228366852e-11,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,12,15,38.0,0.00012810449698008597,8.344650268554688e-05,0.0002240228932350874,0.5718366503715515,27.0,11.0,0.013852965261321515,0.0016401027096435428,0.0005998800239952009,0.06818636272745451,0.000664802104514162,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,12,16,38.0,0.0001708425988908857,0.00015226006507873535,0.00010124054097104818,1.6874920129776,37.0,1.0,2.837623469531536e-10,1.4551915228366852e-11,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,12,17,38.0,0.0001794162526493892,0.0001818537712097168,0.00012970701209269464,1.3832424879074097,33.0,5.0,4.255962267052382e-06,5.031584464632033e-07,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,12,18,38.0,0.00010889925761148334,0.00010988116264343262,9.700355440145358e-05,1.1226316690444946,34.0,4.0,6.038535502739251e-07,2.0118022803217173e-08,0.0001999600079984003,0.0003999200159968006,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,12,19,38.0,0.0003282459219917655,0.0002846717834472656,0.0002480836119502783,1.323126196861267,37.0,1.0,2.837623469531536e-10,3.637978807091713e-11,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,12,20,38.0,0.00012947854702360928,0.0001100003719329834,7.63225689297542e-05,1.6964647769927979,38.0,0.0,7.275957614183426e-12,7.275957614183426e-12,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
head,spectral_entropy_norm,control-benign,12,21,38.0,0.0002298229665029794,0.00021016597747802734,0.0001396506850142032,1.6456987857818604,37.0,1.0,2.837623469531536e-10,1.4551915228366852e-11,0.0001999600079984003,0.0001999600079984003,0.00022903696665588582,nan,nan,nan,nan,nan
