layer,n_nodes,fiedler_value,connectivity_ratio,spectral_entropy_norm,hfer,spectral_radius,n_benign,n_injection,density_benign,density_injection,density_cross,cut_weight,conductance,normalized_cut,modularity,separation,cut_conductance,cut_modularity,accuracy,ari,bandwidth,example_id,attack_category,position,split,n_chars_context,n_chars_attack,condition,label,n_tokens
12,318,0.429500937461853,0.29171323776245117,0.9985751509666443,0.5282990336418152,1.4723395109176636,281,37,0.003316932066139362,0.008077118791274127,0.0014727951967599378,30.625303321426145,1.1746716321828399,1.285516863464063,0.05629501269569559,3.514424067256458,0.6286895643861297,0.19852347354714386,0.5943396226415094,0.03324490315314668,95.3505341898323,0,direct_injection,start,train,432,133,injected,1,318
13,280,0.4373648166656494,0.29929274320602417,0.9984055161476135,0.5307460427284241,1.4613277912139893,280,0,0.0034145122440905453,nan,nan,nan,nan,nan,nan,nan,0.6533463175385816,0.20962985201105772,nan,nan,85.5334669187649,0,direct_injection,start,train,432,133,benign,0,280
13,318,0.4304538369178772,0.2957974076271057,0.9985269904136658,0.5302689075469971,1.4552319049835205,281,37,0.0033255616504265775,0.008676675541996578,0.0014475127851391234,30.099580854182932,1.1312602908523572,1.240038892294273,0.06081724850111976,3.710964263905959,0.6329713684219984,0.20430408113529028,0.5849056603773585,0.02757431581472527,95.90137212646997,0,direct_injection,start,train,432,133,injected,1,318
14,280,0.4195110499858856,0.28956204652786255,0.9981269240379333,0.5370303392410278,1.448777675628662,280,0,0.0033395139787034426,nan,nan,nan,nan,nan,nan,nan,0.7297507574614632,0.2003133439886261,nan,nan,82.46947504348826,0,direct_injection,start,train,432,133,benign,0,280
14,318,0.41443124413490295,0.286956250667572,0.9982584118843079,0.5363997220993042,1.4442315101623535,281,37,0.003246493642633111,0.009053556834380408,0.0013994549466830116,29.100266161326545,1.0936055961985096,1.2013906460693013,0.06522065426371673,3.8739853400599156,0.6757642568487743,0.20720223959557207,0.60062893081761,0.02508128402179166,92.74513181270504,0,direct_injection,start,train,432,133,injected,1,318
15,280,0.5581462383270264,0.3561041057109833,0.9986366033554077,0.5292238593101501,1.5673681497573853,280,0,0.0034102389385137787,nan,nan,nan,nan,nan,nan,nan,0.899011382127588,0.1460249350134588,nan,nan,99.8714581963099,0,direct_injection,start,train,432,133,benign,0,280
15,318,0.5526958703994751,0.3531208038330078,0.9987354874610901,0.5294450521469116,1.5651750564575195,281,37,0.0033413831939965574,0.006357472633735652,0.0015142564956257315,31.487449570041463,1.300495944047489,1.4134984752824815,0.04313955198512723,3.0437287488749805,0.8540701604635225,0.14382314987769845,0.6226415094339622,0.041457946816376615,113.24668076104001,0,direct_injection,start,train,432,133,injected,1,318
16,280,0.4733104407787323,0.31067177653312683,0.9983184337615967,0.5351998209953308,1.5235064029693604,280,0,0.003386898392520845,nan,nan,nan,nan,nan,nan,nan,0.7973751007616883,0.18017262427299893,nan,nan,94.45687397520601,0,direct_injection,start,train,432,133,benign,0,280
16,318,0.47219932079315186,0.31113797426223755,0.9984458088874817,0.5346037745475769,1.5176525115966797,281,37,0.0033134995526739133,0.007591038060657031,0.0014408318520916696,29.96065753239418,1.1940517035989264,1.3027282634038229,0.053315490068162844,3.4808133974753996,0.7942703129030246,0.17794469310396763,0.5628930817610063,-0.038849425192748976,106.7801582071086,0,direct_injection,start,train,432,133,injected,1,318
17,280,0.5693069696426392,0.3540377914905548,0.9985705614089966,0.531223475933075,1.6080400943756104,280,0,0.0034141762058040584,nan,nan,nan,nan,nan,nan,nan,0.9094355346617358,0.14380586863964756,nan,nan,103.93756913437942,0,direct_injection,start,train,432,133,benign,0,280
17,318,0.5681007504463196,0.35488665103912354,0.9986994862556458,0.5306212306022644,1.6007949113845825,281,37,0.0033390125195577034,0.005633434843164994,0.0015766990887261072,32.78588085097067,1.3719850137138716,1.4894523147517689,0.037089370476467244,2.7507229119996155,0.8893356269362056,0.14451923864476768,0.5849056603773585,-0.014044777291022008,117.81092081379396,0,direct_injection,start,train,432,133,injected,1,318
18,280,0.5264103412628174,0.33189454674720764,0.9986138343811035,0.529037594795227,1.586077094078064,280,0,0.003440704296795201,nan,nan,nan,nan,nan,nan,nan,0.8522372149749423,0.16071404731690023,nan,nan,102.07015885950722,0,direct_injection,start,train,432,133,benign,0,280
18,318,0.5237646698951721,0.33109474182128906,0.9987328052520752,0.5285120010375977,1.5819178819656372,281,37,0.003353531772429798,0.005895754837145394,0.0016267256033953902,33.826132197003744,1.3658177852601183,1.48629454269551,0.038264888042015194,2.7334215780337994,0.8549702472749311,0.1599800569792395,0.559748427672956,-0.038109799443055876,115.40610306561742,0,direct_injection,start,train,432,133,injected,1,318
