layer,n_nodes,fiedler_value,connectivity_ratio,spectral_entropy_norm,hfer,spectral_radius,n_benign,n_injection,density_benign,density_injection,density_cross,cut_weight,conductance,normalized_cut,modularity,separation,cut_conductance,cut_modularity,accuracy,ari,bandwidth,example_id,attack_category,position,split,n_chars_context,n_chars_attack,condition,label,n_tokens
8,361,0.5309359431266785,0.34345999360084534,0.9988943338394165,0.5281333923339844,1.5458451509475708,352,9,0.002710466111977433,0.018096806300390098,0.001766850631143352,11.194765598924278,1.6223468331638808,1.6552261102873493,0.0067125213135754355,3.9639039629721022,0.9616480020555639,0.10672397530413827,0.5290858725761773,0.0015585392776906798,125.64471938479072,3,Homophonic Substitution,start,train,627,61,injected,1,361
9,351,0.5240411758422852,0.34500250220298767,0.99833744764328,0.5391247272491455,1.5189489126205444,351,0,0.002692297952794029,nan,nan,nan,nan,nan,nan,nan,1.0975512065965196,0.09154590696744884,nan,nan,116.6596445664975,3,Homophonic Substitution,start,train,627,61,benign,0,351
9,361,0.5173911452293396,0.3415142595767975,0.9983267784118652,0.5397425293922424,1.514991283416748,352,9,0.002665905016151292,0.026138896694950137,0.0013820651274461509,8.756764647498812,1.3987586394086255,1.4249956428798511,0.010392046406233531,6.040007156400241,1.0360360793085417,0.11358699033203304,0.6454293628808865,0.03368705719895284,119.16794474239036,3,Homophonic Substitution,start,train,627,61,injected,1,361
10,351,0.51162189245224,0.34014397859573364,0.9988261461257935,0.5298540592193604,1.5041333436965942,351,0,0.0026793151470741205,nan,nan,nan,nan,nan,nan,nan,0.8883553400515092,0.10564714011138113,nan,nan,117.89037206995624,3,Homophonic Substitution,start,train,627,61,benign,0,351
10,361,0.5099044442176819,0.34031006693840027,0.9988474249839783,0.5297459363937378,1.4983525276184082,352,9,0.002633787385426742,0.021419167505680688,0.0018415048538489634,11.667774753987032,1.581842201553383,1.6170663545099606,0.008159650557437384,4.078672007898182,0.8550692364516568,0.10753862042502288,0.5872576177285319,-0.015980897905362716,120.43285682593218,3,Homophonic Substitution,start,train,627,61,injected,1,361
11,351,0.44877439737319946,0.30710601806640625,0.9987040162086487,0.5309724807739258,1.4613012075424194,351,0,0.002590163257281644,nan,nan,nan,nan,nan,nan,nan,0.8051746704877129,0.11851658987439936,nan,nan,105.11170992418991,3,Homophonic Substitution,start,train,627,61,benign,0,351
11,361,0.4441053867340088,0.30484774708747864,0.9987283945083618,0.5308983325958252,1.456810474395752,352,9,0.0025299167840308256,0.02405410131905228,0.002047624776940089,12.973750586692404,1.5785512501265204,1.61921326462874,0.009322261537967624,3.80975730168113,0.82271949576843,0.12275265672316255,0.6925207756232687,-0.027394900047713572,107.04721315651327,3,Homophonic Substitution,start,train,627,61,injected,1,361
12,351,0.4315059185028076,0.2960217297077179,0.9989449977874756,0.5240947008132935,1.4576833248138428,351,0,0.002597275871211386,nan,nan,nan,nan,nan,nan,nan,0.6382940877858636,0.18113837245346054,nan,nan,101.57821786800162,3,Homophonic Substitution,start,train,627,61,benign,0,351
12,361,0.42479532957077026,0.29211872816085815,0.9989637732505798,0.5241065621376038,1.454187273979187,352,9,0.0025209850973147555,0.023214059894801013,0.002400765146737947,15.21124796973163,1.6396667515651187,1.6873392018923596,0.008584039437131211,3.186478642418017,0.6579401827172005,0.18614052244188434,0.6343490304709142,-0.007993480446716042,103.49668522422884,3,Homophonic Substitution,start,train,627,61,injected,1,361
13,351,0.4554426670074463,0.3112386167049408,0.9980030059814453,0.5496285557746887,1.4633231163024902,351,0,0.0027177936961096305,nan,nan,nan,nan,nan,nan,nan,0.864131177900268,0.13960147744189488,nan,nan,109.3070482298323,3,Homophonic Substitution,start,train,627,61,benign,0,351
13,361,0.4567089080810547,0.3130165934562683,0.9980178475379944,0.5496671199798584,1.4590564966201782,352,9,0.002678734660583613,0.02927533599884353,0.0016458202198578826,10.427916913019544,1.4242319683254412,1.4552510964420913,0.011363989157998456,5.380633349798564,0.8417641468178207,0.13537509491197622,0.5595567867036011,-0.00010702680669578947,111.92870670627127,3,Homophonic Substitution,start,train,627,61,injected,1,361
14,351,0.32908105850219727,0.24216540157794952,0.9971824884414673,0.5543541312217712,1.358910322189331,351,0,0.0025316999003882567,nan,nan,nan,nan,nan,nan,nan,0.6726997165890525,0.1904255290863743,nan,nan,84.96231913082906,3,Homophonic Substitution,start,train,627,61,benign,0,351
14,361,0.3258058726787567,0.24005287885665894,0.997202455997467,0.5544527173042297,1.3572254180908203,352,9,0.002484165577254156,0.0371440263503852,0.0016302218749701476,10.329085799810855,1.3176681597463868,1.3507648511591002,0.015517907334069742,5.8923433131263865,0.7044394146897865,0.18700038289723697,0.6786703601108033,-0.026142560044865728,87.17369372500876,3,Homophonic Substitution,start,train,627,61,injected,1,361
15,351,0.37063711881637573,0.2597450315952301,0.997792661190033,0.5448994636535645,1.426926612854004,351,0,0.002558050744635033,nan,nan,nan,nan,nan,nan,nan,0.7349425025536404,0.19654720934531938,nan,nan,94.47688373471902,3,Homophonic Substitution,start,train,627,61,benign,0,351
15,361,0.37180256843566895,0.2610156834125519,0.9977937340736389,0.5450997948646545,1.424445390701294,352,9,0.0025297071741807032,0.03363928946459459,0.0012767208426012716,8.089303258721657,1.2509205140464226,1.2764714621994888,0.01419286857293773,7.225411481206777,0.7234599115825573,0.19900498062460123,0.5013850415512465,-0.002268952471642723,96.32715306419577,3,Homophonic Substitution,start,train,627,61,injected,1,361
16,351,0.23365920782089233,0.16797702014446259,0.9972631931304932,0.5496338605880737,1.3910188674926758,351,0,0.0026084360261470507,nan,nan,nan,nan,nan,nan,nan,0.8582882177099271,0.08991546166908426,nan,nan,76.3378282793934,3,Homophonic Substitution,start,train,627,61,benign,0,351
16,361,0.230463445186615,0.16626866161823273,0.9972821474075317,0.5496817827224731,1.386090636253357,352,9,0.002556012047036381,0.03998626560334944,0.0017302183997813107,10.962663781014385,1.3112696168954234,1.3453912698809487,0.016181047870871705,5.843000793052734,0.83656491160004,0.09357978615812701,0.8559556786703602,-0.03606427649928767,77.94264757139075,3,Homophonic Substitution,start,train,627,61,injected,1,361
17,351,0.4264999032020569,0.288632869720459,0.9985644817352295,0.5350258946418762,1.4776554107666016,351,0,0.0026373785492737087,nan,nan,nan,nan,nan,nan,nan,0.7357447844777563,0.194333607756917,nan,nan,101.75892303764176,3,Homophonic Substitution,start,train,627,61,benign,0,351
17,361,0.4219963550567627,0.285977303981781,0.9985862374305725,0.5349844098091125,1.4756288528442383,352,9,0.0025936075508159132,0.017900451267552044,0.0018094144321941662,11.464449842382237,1.6328665568301868,1.6680144301430495,0.0068480882236575625,3.7657030555250346,0.7358536025093981,0.19525572192099025,0.5124653739612188,-0.004722112553945605,103.15887802766355,3,Homophonic Substitution,start,train,627,61,injected,1,361
18,351,0.3210292160511017,0.2352290153503418,0.9974385499954224,0.5494155883789062,1.3647518157958984,351,0,0.00264556595169701,nan,nan,nan,nan,nan,nan,nan,0.5765724357919055,0.2459648047115808,nan,nan,77.58591903554937,3,Homophonic Substitution,start,train,627,61,benign,0,351
18,361,0.31411683559417725,0.23054373264312744,0.9974336624145508,0.549521267414093,1.3625043630599976,352,9,0.0026077616350635244,0.043991144267945655,0.0014236480554832669,9.020234079541979,1.1748952459248148,1.2025050281059448,0.017890244603909318,7.523396244467165,0.6309060653817029,0.23280109771229823,0.5318559556786704,-0.007946735395188953,79.11665988508224,3,Homophonic Substitution,start,train,627,61,injected,1,361
19,351,0.32510262727737427,0.23544777929782867,0.9979992508888245,0.542979896068573,1.3807843923568726,351,0,0.00262541860568126,nan,nan,nan,nan,nan,nan,nan,0.603436527107138,0.239459573552053,nan,nan,87.9264599474917,3,Homophonic Substitution,start,train,627,61,benign,0,351
19,361,0.32291704416275024,0.2345351278781891,0.9980058073997498,0.5431225895881653,1.3768386840820312,352,9,0.002569653375221671,0.029240388630164996,0.0018494834876963062,11.718327378043796,1.4713251378122387,1.5075660822935366,0.011553229616954645,4.686821184466258,0.6082629777842556,0.23471586378079046,0.5069252077562327,-0.0004178555079541559,88.76959909924126,3,Homophonic Substitution,start,train,627,61,injected,1,361
20,351,0.4657980799674988,0.30193039774894714,0.9986628293991089,0.5311862230300903,1.5427333116531372,351,0,0.0026373181225175226,nan,nan,nan,nan,nan,nan,nan,0.8573623870164899,0.16151365361499645,nan,nan,113.79753718719618,3,Homophonic Substitution,start,train,627,61,benign,0,351
20,361,0.46865206956863403,0.3042086064815521,0.9986935257911682,0.5309752821922302,1.540561556816101,352,9,0.0026026312372065836,0.01313580746581364,0.0016918247348857735,10.71940152023626,1.700013860044775,1.7328029267024871,0.004960379089121614,3.45604458071114,0.8684497608793357,0.15869128222491785,0.556786703601108,-0.011764422908493237,116.61035222470106,3,Homophonic Substitution,start,train,627,61,injected,1,361
21,351,0.35649925470352173,0.2346155345439911,0.9984544515609741,0.5333369374275208,1.5195040702819824,351,0,0.002664456386053797,nan,nan,nan,nan,nan,nan,nan,0.6325002589833518,0.23355181270317116,nan,nan,101.62703008581306,3,Homophonic Substitution,start,train,627,61,benign,0,351
21,361,0.35494759678840637,0.23371398448944092,0.9984442591667175,0.5338724851608276,1.5187263488769531,352,9,0.0026119273861898266,0.02158879347714699,0.0018902836099662155,11.976836952745941,1.5878478181880626,1.6242851056658025,0.008239271307509441,3.972535314985394,0.6428695538430949,0.2299330447893928,0.5623268698060941,-0.0027949735511597178,102.86651882459547,3,Homophonic Substitution,start,train,627,61,injected,1,361
22,351,0.3762016296386719,0.25641483068466187,0.9983429312705994,0.5367612838745117,1.4671601057052612,351,0,0.002660619839864361,nan,nan,nan,nan,nan,nan,nan,0.6680068329100248,0.2209913186830329,nan,nan,100.93705472700108,3,Homophonic Substitution,start,train,627,61,benign,0,351
22,361,0.36965876817703247,0.25301334261894226,0.9983328580856323,0.5372143387794495,1.4610248804092407,352,9,0.0026135159702416317,0.025594603360837534,0.0017775529377027273,11.26257541328448,1.5068806540197082,1.5411617107682563,0.009979212914348796,4.6011271775318345,0.6486498039927205,0.22567540599061559,0.5401662049861495,0.0025297377603181403,101.90499176884096,3,Homophonic Substitution,start,train,627,61,injected,1,361
23,351,0.32223087549209595,0.2322913557291031,0.9975512027740479,0.5492681860923767,1.3871841430664062,351,0,0.0025861620411186024,nan,nan,nan,nan,nan,nan,nan,0.6013488312848052,0.24354373836130597,nan,nan,84.05714066590978,3,Homophonic Substitution,start,train,627,61,benign,0,351
23,361,0.3166627883911133,0.22851914167404175,0.9975457191467285,0.5495641231536865,1.3857166767120361,352,9,0.0025465135239093484,0.03867611943537162,0.0014674798016105473,9.297952023004427,1.2507911664139328,1.2799131718668217,0.016011423109435798,6.762734029999213,0.578522700747959,0.24732740742422613,0.5069252077562327,-0.0002515086178957415,85.79631074293046,3,Homophonic Substitution,start,train,627,61,injected,1,361
24,351,0.2459264099597931,0.18219779431819916,0.9963503479957581,0.5595120787620544,1.349777102470398,351,0,0.0025481234595190697,nan,nan,nan,nan,nan,nan,nan,0.4768843212572369,0.2896125831884111,nan,nan,68.35951309552237,3,Homophonic Substitution,start,train,627,61,benign,0,351
24,361,0.24194595217704773,0.17972126603126526,0.9963392615318298,0.5596523284912109,1.346228837966919,352,9,0.002522995437455402,0.04749966415369676,0.0010758258302130464,6.816432460229862,0.9982777887811978,1.0199083747366897,0.02034529798510607,10.175635334495645,0.47602773758656863,0.29008050742677605,0.5512465373961218,-0.0109461271543258,68.76282198058718,3,Homophonic Substitution,start,train,627,61,injected,1,361
25,351,0.44349613785743713,0.27985599637031555,0.9984191656112671,0.5359216332435608,1.584729790687561,351,0,0.0026438821015869604,nan,nan,nan,nan,nan,nan,nan,0.9183393176699807,0.14622632254269782,nan,nan,120.42311558885105,3,Homophonic Substitution,start,train,627,61,benign,0,351
25,361,0.4405476748943329,0.2786368429660797,0.9984397292137146,0.5358230471611023,1.5810819864273071,352,9,0.002622689591156272,0.015540459167419208,0.0013865338370479961,8.785078391536103,1.5939679750025317,1.6207165954322709,0.00615645432887083,4.604419632546376,0.9232550257166848,0.14484338519071094,0.6149584487534626,-0.019429651385294577,122.77781048727978,3,Homophonic Substitution,start,train,627,61,injected,1,361
26,351,0.39518144726753235,0.2719576060771942,0.9980562329292297,0.5409717559814453,1.4530994892120361,351,0,0.002564821143922192,nan,nan,nan,nan,nan,nan,nan,0.7460890689982121,0.1924871097728601,nan,nan,98.64785497028211,3,Homophonic Substitution,start,train,627,61,benign,0,351
26,361,0.3931751251220703,0.27179670333862305,0.9980636239051819,0.5411677956581116,1.446578025817871,352,9,0.002530052297919161,0.02890333488014423,0.0014777933490260247,9.363298659428892,1.3845525128722882,1.4140641616735414,0.01197332406689099,5.786620735783472,0.7431600866583555,0.19103809241820546,0.5041551246537396,-0.002207425832448638,100.2370156658576,3,Homophonic Substitution,start,train,627,61,injected,1,361
27,351,0.3613339066505432,0.24500417709350586,0.9982219338417053,0.5391402840614319,1.4748071432113647,351,0,0.0025459071197609503,nan,nan,nan,nan,nan,nan,nan,0.7035890867113888,0.16132462030311398,nan,nan,100.6643115315793,3,Homophonic Substitution,start,train,627,61,benign,0,351
27,361,0.3526509404182434,0.23975001275539398,0.9982408881187439,0.5392405986785889,1.4709110260009766,352,9,0.0025048861083216143,0.023764644995228283,0.0015922691433230692,10.088617292094966,1.493423397691986,1.5254988166851082,0.009767172073345067,4.84555110861478,0.683700492733394,0.16222225520432265,0.6537396121883656,0.019410795304206568,102.64153892017704,3,Homophonic Substitution,start,train,627,61,injected,1,361
28,351,0.3755389153957367,0.26244843006134033,0.9969022870063782,0.5617780089378357,1.4309055805206299,351,0,0.0025166968412386618,nan,nan,nan,nan,nan,nan,nan,0.6574659903918424,0.21901897263871736,nan,nan,93.70517487841468,3,Homophonic Substitution,start,train,627,61,benign,0,351
28,361,0.36740556359291077,0.25757572054862976,0.9968985915184021,0.5620065331459045,1.4263982772827148,352,9,0.002491905951565516,0.03730078774970025,0.0011628701644885249,7.367945362199293,1.1567306197226677,1.1803788809356397,0.01609169249614794,8.290745759575644,0.6508121793356486,0.2173675580436432,0.5235457063711911,0.0016091469622222109,95.07564572715167,3,Homophonic Substitution,start,train,627,61,injected,1,361
29,351,0.4691944420337677,0.3006654977798462,0.998266339302063,0.5403141975402832,1.5605196952819824,351,0,0.0026183600047795645,nan,nan,nan,nan,nan,nan,nan,1.2686740458993366,0.054837499268913334,nan,nan,117.24264893476992,3,Homophonic Substitution,start,train,627,61,benign,0,351
29,361,0.4669666290283203,0.29969218373298645,0.9982879161834717,0.5402505993843079,1.5581541061401367,352,9,0.0025938787361615254,0.02241092287780096,0.0013687755886444754,8.672562129651396,1.4576059235134622,1.4843059131858276,0.009109541828485489,5.570221353334732,0.9140130506153689,0.12939946652246637,0.5096952908587258,-6.726630649071377e-05,119.82771898126177,3,Homophonic Substitution,start,train,627,61,injected,1,361
30,351,0.47190386056900024,0.312603235244751,0.998252809047699,0.541586697101593,1.5095937252044678,351,0,0.0025969259468833325,nan,nan,nan,nan,nan,nan,nan,0.8343712396796589,0.15366941002765974,nan,nan,112.06831031343695,3,Homophonic Substitution,start,train,627,61,benign,0,351
30,361,0.47104954719543457,0.3126591444015503,0.9982810616493225,0.5413355231285095,1.5065913200378418,352,9,0.0025708390048934317,0.01924654504465353,0.0014181780305873967,8.985576001801746,1.528538915649118,1.5564335948159302,0.007807200348878324,4.96001599652852,0.8164676658833558,0.15541804142227003,0.554016620498615,0.008374924737941412,114.28507975305804,3,Homophonic Substitution,start,train,627,61,injected,1,361
31,351,0.3374570608139038,0.24375325441360474,0.9978594183921814,0.5476394891738892,1.3844207525253296,351,0,0.002657132103062179,nan,nan,nan,nan,nan,nan,nan,0.6226972879156131,0.22775500623683737,nan,nan,82.13291958290242,3,Homophonic Substitution,start,train,627,61,benign,0,351
31,361,0.3274567127227783,0.23711863160133362,0.9978961944580078,0.5471467971801758,1.3809826374053955,352,9,0.0025981570817848114,0.01882355129863653,0.0020522642287507053,13.003146153364469,1.6550036068707104,1.6947067695390972,0.006984769737895134,3.4076125402843527,0.61851876081996,0.23151105412307457,0.6925207756232687,0.0119574087586274,83.39217082827238,3,Homophonic Substitution,start,train,627,61,injected,1,361
32,351,0.40825778245925903,0.2555469572544098,0.9984700679779053,0.5343414545059204,1.5975842475891113,351,0,0.00278249414656638,nan,nan,nan,nan,nan,nan,nan,0.7224795531821866,0.16956538974618196,nan,nan,105.41427906311746,3,Homophonic Substitution,start,train,627,61,benign,0,351
32,361,0.4012770652770996,0.251930296421051,0.9984676837921143,0.5344621539115906,1.592809796333313,352,9,0.002746048552216041,0.004269419947781393,0.0019221759190112657,12.17890662285538,1.9038907706550339,1.9391542077827109,0.001086356895734511,1.781334220904943,0.6991879848988841,0.18550072760523909,0.6786703601108033,0.03255670974117582,107.0217946716659,3,Homophonic Substitution,start,train,627,61,injected,1,361
33,351,0.4276944696903229,0.25599321722984314,0.9986799359321594,0.5279027223587036,1.6707258224487305,351,0,0.002800256950473253,nan,nan,nan,nan,nan,nan,nan,0.6926066597794929,0.15872610475702098,nan,nan,112.98102018154698,3,Homophonic Substitution,start,train,627,61,benign,0,351
33,361,0.423065721988678,0.2538217306137085,0.998702883720398,0.5276575088500977,1.6667829751968384,352,9,0.002760143758532217,0.0030196067972509707,0.002019179580359826,12.793521821159857,1.934258840054261,1.9710834152165466,0.0005301384780208905,1.429769744514456,0.6258602292777798,0.19025998172180605,0.628808864265928,0.023917054312351558,115.03882744419452,3,Homophonic Substitution,start,train,627,61,injected,1,361
34,351,0.25859391689300537,0.18688510358333588,0.9971667528152466,0.5568289756774902,1.3837053775787354,351,0,0.002353247678398786,nan,nan,nan,nan,nan,nan,nan,0.48513090564322986,0.2865860506422483,nan,nan,67.51210478826309,3,Homophonic Substitution,start,train,627,61,benign,0,351
34,361,0.25324761867523193,0.1837359517812729,0.9972127676010132,0.5565052628517151,1.3783236742019653,352,9,0.0023126797229332144,0.02972266398784187,0.0014762572112852529,9.353565690703363,1.3721314378564715,1.4043392456269925,0.013347864888987777,5.6161613983668675,0.46371980330870677,0.2940503334844249,0.6842105263157895,0.048316968191304856,67.70160101808743,3,Homophonic Substitution,start,train,627,61,injected,1,361
35,351,0.2778170108795166,0.1974969208240509,0.996483325958252,0.5663421750068665,1.4066903591156006,351,0,0.0023109897425915337,nan,nan,nan,nan,nan,nan,nan,0.5248481389721772,0.2700309094647071,nan,nan,71.85496535678408,3,Homophonic Substitution,start,train,627,61,benign,0,351
35,361,0.27629995346069336,0.19785910844802856,0.9966192245483398,0.565028965473175,1.396448016166687,352,9,0.0022708873803277893,0.0279276085137907,0.0015769771561536165,9.991727261389315,1.4260345818102644,1.4610234752571047,0.012598409680111139,5.049975488625716,0.5051959909403196,0.2768847137702962,0.7008310249307479,0.05559075082188022,72.6135576775366,3,Homophonic Substitution,start,train,627,61,injected,1,361
